STRING,OUTCOME
IAFDBEAFBDDC,NO
FCJGAHFBEIFEFFAC,NO
EFAJGIFGAHAFBEE,NO
BFCIBCAEDDACGIIDD,NO
GCFHFCCHHBG,NO
GGBBBBFJDEDJIHGGC,NO
BABFFAJDHGG,NO
AADIDFGGJEDCCBFJAC,NO
GHCIEHHAGJGBHFBIAFI,NO
HIJACDDEHEAB,NO
JHFJFDJJFI,NO
BGFHEGGBAI,NO
HDBFCJBFBJFFHBGI,NO
BDGBCAHCFCHA,NO
AGFGAHJJFIJE,NO
DIIGEHBEGHBHICGBCG,NO
GGEBAEDEBHBAE,NO
FAIJICCCEJDBCDBFIICA,NO
FJJCAA,NO
EACCDCEFBBBIFCDICFDC,NO
CCCGBGDJCAJJ,NO
GCAHIBBCHGDCI,NO
CFEIBGIJJHA,NO
AJCAAGIIFAEFJGFDFFGD,NO
ACAAHGJDC,NO
EHDEEHJBEBGGB,NO
BEEDBAIHDAEHFEJA,NO
HDFJJDFEGGAI,NO
CIJDGIGCAGAJGHCA,NO
GIGJEBCD,NO
BIAEDJG,NO
HCIACFBFHIAEEJFHB,NO
CEAGDHJGDBJDFCI,NO
FDGJEFDIJHAGGIHB,NO
HCJJIHDCGJHEGEFCFG,NO
FEIFBBCBCGHCGGFFC,NO
EGEECECACB,NO
IBBIFECHFH,NO
AFBHGBBI,NO
DDDDDFHDFGH,NO
FJGIDBGBGFCGFEB,NO
EJCGCBBHCAB,NO
CABFADEFJFDIHECIDAF,NO
EBCEFHAAFCA,NO
GFABCCHJJI,NO
BICGIDAIF,NO
BFAICAIGCAGGJ,NO
AJAFFHFADAHAGDHEBIAH,NO
HIDCDHFDB,NO
JIEAGIDF,NO
FIAGDDGIHDIC,NO
HECFFAIABEEAGAGJBIIC,NO
FGJCHDFIEBEIGAC,NO
DFIJEAEJ,NO
EDFEJCFJBBFA,NO
HFCAHAEEFIHGGHFEB,NO
ABHEFEHAHG,NO
JBJIAIJCH,NO
CIAGGDJHDIGCE,NO
FDCEJEAEIADGAEHIFBJF,NO
HJIFAAFDBE,NO
AHCCGEIIJJIAEB,NO
CCCHEFFAIABJ,NO
HHAHGGHEFGDHFAE,NO
CHGHBAABGGDECF,NO
JCGBJJIEHHAGFJI,NO
CHDJFCEBDFFDCHAA,NO
DJCFIHAEIABGBHAIEJHH,NO
CDJCFBJIGGBEGC,NO
JHGGGAAFJBFAHD,NO
BBBEDBJJCAFF,NO
IEGAGAJCCHEEJ,NO
EBBBEC,NO
AJAJAGAA,NO
IBJAFJFHHJDJF,NO
FGGIICCIBCFIBIAHE,NO
DFACHGHJGHG,NO
DAFHDADDICI,NO
DCDDADEB,NO
FGHGFGBEHJBBDBJEEI,NO
DDJEDJEAFDDDEHB,NO
DBGCDEICDHIBICHGGIE,NO
AECFGHECIAGC,NO
IHDBICGHD,NO
EADDEFJDCCHDAHIFBG,NO
CHGAHIJGIJJFHCDABDEI,NO
AIBGFAGBG,NO
FEFIJAJB,NO
FEJAICJFJEEADGJFAFJ,NO
BIEHJABIJ,NO
AEDFIBG,NO
HHBEAGFHECFI,NO
DJJCFHBBCAFI,NO
GFFGGHECCBHDIB,NO
AHFGDCDJEAGJIAEBDICF,NO
IEBFDBAG,NO
ABGAIHGEGJAB,NO
EGHFIDGCCFJHEGC,NO
HFEEAEJ,NO
EBGGFCFEAFBDCFEDEJD,NO
FFHAJJD,NO
FHIGIHGA,NO
AGGDHEGIF,NO
JAJFIGFDIHDC,NO
JHHADC,STEAL
CEFCFGDACJDEDGGCJ,NO
AEADCCHE,NO
HCGJDDHE,NO
DGDGICHCAJDCBIEJJEB,NO
BJCFDEIAEEEGAB,NO
BBIGHAI,NO
AEIHDBIBDHHBJEGEI,NO
GIFGBDCACHCGFG,NO
HAIIADJIIBEIFGJD,NO
GAEAHAHJFIEDI,NO
BAFEFEDEG,NO
GCDCDAFI,NO
IBIFCHEDDACADBE,NO
BJEIIEGJHHGBJ,NO
HEFHJIDEIJ,NO
EAAHGB,NO
EIDIDEC,NO
DJACIFFEHIFEGEIDCAFB,NO
BECHGABCHGIGEDAABC,NO
AAJEEFAAABACHEEBAFHD,NO
IBDEBIHAB,NO
BACIAFCHIJAICCFICAJ,NO
FFGBHJIIEGHHBFFJBCDG,NO
EBBCHGCIAJDDDDJE,NO
FJGJFFB,NO
IAEICFJJDIIFDHACEFA,NO
JGFCDJBCAA,NO
ECACACII,NO
HICAGBECEEIIGAIGIGCJ,NO
CEFJAAIDF,NO
JCHDGCHIGEAF,NO
IGFCGCEEJCBAFGECEEJD,NO
ECDDFJBEJB,NO
EHEFFGBCEB,NO
BBEFCFEFICJJIBEEBJJ,NO
DJJHBJAGEIJGGBBJEBDD,NO
AHJIFIEICDBHEFEEADDG,NO
BDHGJAAFBJDAED,NO
HDGDEIH,NO
FADFEC,NO
DHCJECGJFBDGEGDHJJ,NO
CEHFCEDHADJHJGCI,STEAL
AFHACADBGBEHFEEGB,NO
IFHJJHIDDIHEIB,NO
EJEDBEHHFG,NO
BCDJGAHB,NO
AGDJCGEGCJABH,NO
IDJGDDBICI,NO
CIAFEGFIJJJEE,NO
BEEDBDGDIACAG,NO
BHDCEACAJIHDGJ,NO
DGHCIDAH,NO
BDDFHDJE,NO
EFBFBHCEBDIEJBI,NO
FHJJFDGHFDFJFIGHI,NO
EIIGAHHBCADIHAAC,NO
ABJJJAEDFEAFEGJ,NO
JBDCAIIFEEFD,NO
CDEDIJGDDFBJHAB,NO
IDEDEGFBEDEJB,NO
EDEIEAJGG,NO
FDAAGBCFEBAEBDJFIACJ,NO
JCBEHGCACIEBEICJC,NO
BEBDGAGGCJAFBDIDAD,NO
BHFDEJJAGFAABAEI,NO
GJACFJCGEBEEDGADJ,NO
AIAIAIIECAEICFBCA,NO
HEAAFADAFEHI,NO
EFBHGAEHJFCJGE,NO
HCEGBDJA,NO
JGJJBE,NO
HBIHFGJDHABJJBA,NO
FBHIFABJFFHDBD,NO
DEDCIBFDBDCDHGEBIAC,NO
ABGEIAHAEACBBADJD,NO
IHCJIJDIEHFGCE,NO
GHDIGCHIE,NO
HBHAHHIEFIICHGAGBJE,NO
GBCEHGHC,NO
GFEDEFFEIDFJD,NO
CGBACCDE,NO
CIICIJBDB,NO
FHEEHFFHBFGDFFJEEGF,NO
HEJIFDCADIBEJHC,NO
HHJFGGC,NO
AFDGFA,NO
BAEBGHIFBF,NO
GDIBDECEFAAJ,NO
JHEBJGC,NO
BJIHAEFEAF,NO
DJJFFEF,NO
FAHCEB,NO
CBAIJJGIJBIHDCFICBG,NO
IFBHIEJ,NO
JBHDAB,NO
DCEJGCECEAAHDIAHIBAH,NO
HBCAFHJHI,NO
ADCBEDCIJIFJBHFAA,NO
AJIBFCH,NO
FEGDADGDFIFHJBG,NO
CCGEJDJGEEDFJEBGE,NO
DGEGJAJBIIDAJ,NO
AAJGBICABDBBGEGCDHC,NO
IBHBACDJDJIBF,NO
FBJIJEDGHGGIH,NO
FAIEIE,NO
IEDHIAHBC,NO
FGFAAEHBBBDAGG,NO
EDAHACJIGDBEAED,NO
HIFDDBDEGHJ,NO
JFDGFFHGHHGBE,NO
DBBGHADIFEI,STEAL
CCHADBIBG,STEAL
HDJFDIIEHJCEEJCDH,NO
JHGIBHECBJAFCBHGFIJ,NO
JIBGJBJDHGFDECCGAFBG,NO
EGCEEDGEHFADBHFH,NO
FEHJIJCBCIIAFFADIIGH,NO
FIACACADBBIAC,NO
ECAIFCIBBHFICDAHCJFI,NO
GIFIDABEFBAHIJJA,NO
HDAEDDGAEADH,NO
GEIBCGBJICJEBEH,NO
CHAFBIJIJJED,NO
EBFJJJAACFHHGFECGECH,NO
EGHIFAHHE,NO
CBIBIIHIEDIEB,NO
IIDHHF,NO
EJDDHJBB,NO
EBAFIHJFBCFE,NO
GFJHDFDDIC,NO
CFHFBCBJHBFD,NO
DBBFFIBGACHCHD,NO
EBAHFGFBIA,NO
DHAGAFACDBF,NO
DGEEFBIHECHAEHE,NO
FAAECBJC,NO
DBGGGEAFHAHGGCCGG,NO
IGCADEGJIFI,NO
IFGHHDE,NO
BHGJJICJJJBDABE,NO
AIEIIABFDJ,NO
IGHGIFFGBIIHAJIEGJ,NO
HDFGFBJCDADFF,NO
BAGBJEBDCABFFJD,NO
CAHAJJJCGA,NO
IEDGDJB,NO
CEICICFG,NO
BEDCIEHACEEHDFFHDFIB,NO
DFHBGGGEBCIBFEBDA,NO
JAFBFGIE,NO
BJIHABI,NO
CJDJDHEJ,NO
AACBJIFAGGHD,NO
JDHHAFADFG,NO
IFGBJFGCH,NO
DJJFDC,NO
AEDJBECJBBBEBBAEHGJ,NO
GIEFGAEIEHF,NO
ABAGHFFE,NO
DHDIFBIF,NO
HBDFEF,NO
HDBHJEGJIBCDFF,NO
BEIIHFGDBCIEGHA,NO
AECJIIICDFGFJ,NO
HIFFAHIDJJB,NO
CBCCFDBGFCHFCBBEF,NO
HFBAGADJJHIG,NO
BHBHDD,NO
JABBCDGBGJDGDHID,NO
JJDJDBBF,NO
CJCFICBFBAB,NO
ADAGDJGCHGFJII,NO
JJEIHHIHCHH,NO
JGCJDADDCEJEBDIEGJFC,NO
JDIFIFIJEEAJBFEJE,NO
HBAIFEJHDBAEDDAJB,NO
BIJCDDFDDFDCAEJD,NO
JHFFIGGAGAE,NO
DIIEJDCDDBIJGHIDBBBA,NO
FEGHJFCJACHACEAHFEJ,NO
GJHGHB,NO
JDFBIAIHFAAC,NO
BGCGGCGHGIBFBAFD,NO
BBDJEIIAEG,NO
GBHBGJAAJFGBICBHIJB,NO
GAEAJJCGCDIJHCCCAD,NO
CEDGCBAGEEIAJJEBBBI,NO
GGCFHBEHGFAF,NO
DECGHDCAABIGA,NO
CEEICHEGCEGBCGEFBIAD,NO
ECEHHJHB,NO
IEHHJDAJGECIE,NO
FGGIGFICC,NO
CBHIAFDAEIACICB,NO
CDHDIECGEIBAD,NO
ECCIBFFDHGBEEEACDIIH,NO
EGBAHGDDIGJAGG,NO
EDBECEGEAJCAD,NO
DEHCBID,NO
IDIFIGAABCHGGCCC,NO
BAFHFCC,NO
EABAEIJG,NO
HAAEDAGDEBHC,NO
GDCJDBJFFEACEJBJA,NO
FACDHCIECAHEAEIJCJCH,NO
CBAEGIJFEAHAJCHDE,NO
BJADCBGFIJDDBCFAG,NO
FJEFHDFDEEGJII,NO
IBAAGEHABGAEBDEIIJA,NO
HEHBFDGGJIFBDGHCHB,NO
FHCHCDIGCIHIHI,NO
ADHJIECCGDAA,NO
CEADDCAD,NO
CCEJJBEIDEGFHIBBC,NO
AACDFDDACGDIAECFBDEC,NO
AIAFGIDIHABABGHD,NO
GEGDEDJGAEGDHBF,NO
BBEGCBBBIDDFJAEE,NO
HAHFIGIACDJIHAA,NO
EACDEBAAJ,NO
JHCABCFB,NO
AEJDCHGCGJCJJDFEFJF,NO
FFFBFEFFCAIHC,NO
HDAAHIEHCIFGB,NO
EEJCDJ,NO
EJJHBCAG,NO
GEFCHCAHDDCH,NO
EBHDBDFCIHG,NO
GEGBBHE,NO
JJBFHDIDBGGDGD,NO
CBIFGCCEHGCJJAAEBI,NO
FDIHHHBD,NO
FEHAEHEHAIFAJBCE,NO
DJIJFHIDIJCDH,NO
HFFFDGABBIFFAJBAGCG,NO
BBABCJEJ,NO
FAFJEGFEFCFEDBGAEBA,NO
FHIEDJGDFJCAJDCJHCJE,NO
FGBHDJCDGABBHGJ,NO
AEEFEDEJBEIHHE,NO
EHIBADGGEHBIDBBBC,NO
EEHACFDCCI,NO
ICHIADCADJE,NO
BDDFGEEJD,NO
IDIGEFDF,NO
IGGJGAHDGG,NO
AHEGHGJJFCEIGIJDIJFH,NO
CCGAIICHBAJAJFCCCHCE,NO
HBBEHFJA,NO
GAGCDAHBGHEJGCFEEBD,NO
GGCGFIBCEHIJEJBDJ,NO
CJAHBC,NO
CDHDFB,NO
FHJEDEJEFIBAFDIDCGA,NO
JHEHABJEAFEGGDFEGFC,NO
EHBBDFJGJHBHHAH,NO
FIECGI,NO
FIGCEBEBFGGAGJJBEEFA,NO
IJCHIEAC,NO
GGAHIDBJCIFBHA,NO
GEADIDIEBAFJDBAGHHGC,NO
HACGHCEBJ,NO
FJFCCGDI,NO
CHAEJHHEJIHHEEF,NO
CADAHIGJD,NO
CAFGABGFJJCEGDGGJ,NO
GFFDCIAFGBJDFF,NO
CCAABIDHEH,NO
EDAEIAJCF,NO
FDGHEBJDDHAHJF,NO
AGIEAI,NO
IIEBAIJCFEFJFAC,NO
FJAGIGGBJGFDFJDGIE,NO
CCFHGBFADFACEGEE,NO
EDFCICCBFAAGC,NO
IGGGADEGIJCDCACAJ,NO
DFAFBHAIHJEDEHCEJ,NO
AAFCDEC,NO
GEGCDBICDJGEHCJ,NO
CDCDDFIDBHAGJBCHG,NO
IBEICAEJJGH,NO
HECHIFBABJIDIBBE,NO
CGGHECJHCJBIHBCFEAJ,NO
JABJJG,NO
HGIIEEBBBCJEJE,NO
CHCDIC,NO
AJGAIAFEAAIIIC,NO
JGHEBGEGIID,NO
EECAIJEBG,NO
FBGJDFJACCEFBAFDGCH,NO
BCEIHG,NO
CFEFJHGFCFFCAJJJAEIA,NO
GJGHAEHCCBAACJDBEAC,NO
CIHFCBJCIFE,NO
HHFCEF,NO
DDJDFFGF,NO
CEEEFEA,NO
BDIGFAFJGEEBGFICDDGI,NO
GEEFFF,NO
EFHFFJEEBCJBFCHDJF,NO
CEBACHEFIIJIDC,NO
FIIGDACBECCABBGCID,NO
FBJHABIGEICG,NO
GEHJAFGECGHB,NO
CFDBEEEJBEIDHJCEBJHI,NO
FCCIHFGJCIHFGDADGDGB,NO
GIJGGAEFEHABBACAGAIC,NO
DJFDFIJ,NO
JCAAGG,NO
GHICCI,NO
IACDHCBAFDJICA,NO
ECDHACIHBBFECD,NO
EDAHEIJ,NO
DDAJAFAFEHBHHEHAGE,NO
FDGDDAIJJE,NO
FCGAGBFIIHIIJFJH,NO
IIEDHGIEGEFBB,NO
CEAEIGDEHJD,NO
EEBIAABGHIAJGIGAB,NO
GAHAIJHJJEBGFECBHDE,NO
IAADDCEFIDGCEIDD,NO
JDACHADGFAFF,STEAL
IEFJGBADHAGJHH,NO
EGIFEHICHIJEDH,NO
DHCBIHHBFACGJJCFB,NO
CIFDHDCDHEBEDD,NO
FIDDIJEHJJAEJIAFCE,NO
CDJHHBGA,NO
CHDADBBFIGDJCFAEBJFB,NO
CBHAHF,NO
HJFCJHEJCJCH,NO
ABAGEEC,NO
GGCEFABBEIBIEJGIJE,NO
GHHGGJJEGHBEB,NO
CFFJAEIFIJDDEGD,NO
AAJBAJJECGBF,NO
EGFAFBHHE,NO
GHBEJHB,NO
HDJCGICDDCDG,NO
JDGFBBACDCH,NO
GJFIHJDHBEJGBGIAB,NO
ECHJFDJJHBDGHGF,NO
IDEGCGHHHFFDGIJ,NO
AGDJDFFGEB,NO
BJABDEGEJIGFJ,NO
CEHCIJHEBHGJJBJH,NO
ACEEHD,NO
EECDEFAHIGE,NO
DEGEJJGIHF,NO
EFFEBFIBFCEDDA,NO
EDDDCEDC,NO
EJFBHCABH,NO
EEECGCACHDFGFBEGAG,NO
EAGDDHAFA,NO
DJIECJGA,NO
CHEAID,NO
DJIFFCJFJAHICAEDICD,NO
BHBDGIAJJAJAHBDHIH,NO
BIBDIIBJJ,NO
FBDBDDCIDFIABBH,NO
GFBHFBBGIDBBCFEEECH,NO
AIIAIJJCCBFBJCEHDC,NO
DAHBCJGBCAFDBJDB,NO
IGIIDGDJCDHADFBA,STEAL
DBCJHCJIBFHII,NO
EHDFFBH,NO
CDFJDJIHFHCAEAH,NO
EIEJHCDBIF,NO
GJCAIEBJBE,NO
HCBAHCFIBF,NO
FHDBIIH,NO
EAJJGCFGAGAGHBG,NO
IBJBHDHIFEBG,NO
DBGEBADEGC,NO
HDEBGECGDH,NO
AFGAHDGCEH,NO
FDDDEBEJDHHCFJEB,NO
HIACIHFAEG,NO
IJBGJBHG,NO
DFFAGEEJIEBDBDEFDIG,NO
FAJCHBHEDGEIGDGADBFH,NO
AEJHHEI,NO
JHHEJCB,NO
DBBEEEIJDEE,NO
JCGCFEJABHBH,NO
JDCGGGDIIEG,NO
EEEEDJAJBF,NO
IEJFDFCGAJJFHIG,NO
BGIBIABHIGFHG,NO
FIHABHDHBBCD,NO
FCEIBFECIDBCB,NO
DIIIGDCGGFEEBIBFA,NO
FIFGJEE,NO
HIDEFFBFDGH,NO
DBBGEAEHIGFACEHAB,NO
BGIIGFFIGEEJFBHAC,NO
IDFGECDIEAGJBICDBA,NO
HFJGDIBBBCGH,NO
BGGCJJHDDBJ,NO
GJEHCDIAE,NO
CEAHDGECCCIGHCJCGCJ,NO
AHHIJJHCDBEBHHJCI,NO
GEDAEJ,NO
DCEAGFCAGEII,NO
HHBAGIIFEII,NO
BBBECDHIHJFFCBFFHIC,NO
DHJAGJGJIHFAFJIIDJD,NO
HBEGBCBIJJFBHCIHHBE,NO
DCBBEGEDEJAFJF,NO
HIAJJIGCEAAGEGBA,NO
ABHDFFBDFDD,NO
HBBEIBFJEDHHAJF,NO
EGHFIBGJFEBJBJIBFIDJ,NO
DHJGDAEJE,NO
JGBJEHFHGJF,NO
AHIAJBEBGB,NO
JJCHIAAGBEDAEFFBA,NO
IGEFBIJIGFAIHFGIDIGF,NO
ABEAEGFJAAHHJCEGBJ,NO
CEBEGJBDHEEEEHJGIDCJ,NO
CHIHJDE,NO
FAHCJJJHFCEGGHBFDG,NO
JJCBEGEIIGFIHBGE,NO
EFHEBGIAIIBCGGEFDBJ,NO
JBBECCDIEBGCCJBEB,NO
FJBCDDBIEI,NO
JHGDFAGCFHAI,NO
GFCJGFECCE,NO
FHACBEICECGGGI,NO
DADFBFCEFAEJAEHJA,NO
IBFHIDJBDBFC,NO
ICGFGIAIBHIGDCJ,NO
EEBHFDJDA,NO
IABCFBJ,NO
AFHAFHHBEHC,NO
IBCHAAI,NO
AAJEIIDD,NO
IBACJBEFD,NO
GFGJJGDJ,NO
BBEBFCGDJIJHIEH,NO
JCGJEGACFDJ,NO
FICGGJCBGEIB,NO
BAICIDDJEC,NO
EEDEIIGIDBCBFEDFI,NO
GJIGCCIEDBB,NO
ACEBFAFGEEIDBIGDABDF,NO
DAABFHJFCDDCIDBGJA,NO
IDAIIGBHBCABE,NO
AHDFFFDBFJJGDBDBAIBA,NO
FGGABEII,NO
BJGJHBBEEA,NO
BCCEBFGAGCCGCDGC,NO
EAJAFHHCEG,NO
IAGAEIJ,NO
DHGBHEFFIEEBBDEDJ,NO
EHDBFBDBBFDFIEGDBD,NO
DIFIEHFGJBH,NO
IJCHAIAABHGJHEB,NO
GCHFBDJEIHHHCEGFHFA,NO
GECFBHHAFCCG,NO
CBJGIAHHIFDI,NO
DHJAJDECBIHJCGBBED,NO
BIGJHFC,NO
FFJBBCABH,NO
HBIAFFFJEDFJ,NO
GBECDBDGHEBJBBEHAHHF,NO
IFIIECHEE,NO
GDHCADB,NO
HIJEBFH,NO
BEIIGH,NO
GCJADG,NO
DDFJABCG,NO
HFFHJFFICHAADDGBDC,NO
BBJGCIDBBFAAJIDH,NO
CFDGHBA,NO
AEBDJIHIHADIJGEABAJH,STEAL
GIACAHFHBD,NO
GHBDFCDEFJA,NO
BCCAAI,NO
JEGBGEEJB,NO
FHHJDBJEHBEF,NO
CAGAIGCHGAJD,NO
FFBCADE,NO
JIGEJDABDAICII,NO
DBCHDJDC,NO
ADBAEIHCBDGHFDEB,NO
HCAJGHJIA,NO
GHHDCABFAIFCAEFBIIDG,NO
DBEFIJ,NO
ADAAAAFIEFDCJEFFGDCF,NO
GEDFCEGHJ,NO
JFIEHJGHDCFGHEIE,NO
FFHCCBHBAABAEG,NO
IEBAJDF,NO
BFGHEAAAHGBFFDJB,NO
HBAEGAAJ,NO
IAABFAEAGFBE,NO
IHADDGFBECCCAADGJF,STEAL
HABFHAABDGGH,NO
DCCFGHHDBIFJJI,NO
FHGGDGHGBHJ,NO
GECFIJICCDJD,NO
DGCAGAIGIDFEHGJAAJB,NO
HACHDECHCAH,NO
BIDDBGIBHFJDHAIBHCA,NO
HBCCAIIGE,NO
GFIHAJBAIE,NO
HDFEIIADGDEBIDEEI,NO
EFAJGEGAEGIJCB,NO
HBAIIDEIGHFHBFIHB,NO
BBHBAD,NO
JIIAGJCEDCIJGD,NO
HBJEGABHDEDJAFJGJCB,NO
IGGJFBAHAEAEICA,NO
ABGAHIJIDG,NO
CFEGAAAFIEC,NO
GFFCJDEGBICEH,NO
IJBAGGGJDDHGHDGEDAI,NO
DCBAFADBAAF,NO
AHAEEBG,NO
JFJFJAG,NO
AGGAHFHJ,NO
FGIDICEBIEDAC,NO
FEGJECHGGFBCAEAFA,NO
EGFDGFCIJAAEGECD,NO
FFDJGBDBEFDFCAGH,NO
ABHAFDAAAEEACCBAHIBC,NO
AEHBFJHABBAGJ,NO
IDFECFEEJAGEAGBA,NO
GDACBAAFJIJCDAJ,NO
BAFEBGBFIIDCGAADHJC,NO
FJABGGFIIAAA,NO
GBCFBBAFFBHCAICAHEE,NO
CFFDHIAD,NO
BAIJHFGHEHAJBBIGI,NO
HDEAHAHEACIDB,NO
ACAAGDA,NO
JJGBDGIIIGHIAC,NO
FGEFFHEACIHA,NO
GIBDGE,NO
CFGCCAFCEFAJGGGEAIHG,NO
EGFJJCF,NO
BCIIEJHIJAEDHIFDG,NO
BCFIIFIJDCFAJF,NO
CFDIJADJECFIH,NO
GDGGFCCI,NO
DGFIIE,NO
BFGHHBDCDIIGJDJHDJFB,NO
EGDDGDDJBBDJCCGGEIH,NO
ADEFHJHBA,NO
FBEJCCJHCEGDHIEAJIHH,NO
BGCEEJHGJIG,NO
DFGAHIJE,NO
GDFAIEIFGCIAHA,NO
GCHFJAHIIAGCF,NO
CDAAJBHHBEHAGAHHB,NO
DJDBIDCIIEDABAE,NO
FDJDFCAJAEEDHIFGEGDH,NO
FFEEBAAIAEHEECIHCI,NO
GGIJAE,NO
ECGEDJHIAJBADII,NO
IAJIEJDHCCCIJIGBDD,NO
DHAIJJIAAJFGBGHDFH,NO
JHFADBCE,NO
FFDHGHJFIAECIJFCIEGC,NO
JJIAEHEF,NO
IJBAJHHHAJEEHHHDDGFF,NO
HBBJCIAHGFEJJCAEB,NO
EGIEGJ,NO
JEHBCI,NO
GEIBCCFIJBFFCGJH,NO
JFIADHEC,NO
DGCHHGEFDJAGCCDHHIHE,NO
GGBBADFBBCF,NO
BHGCJH,NO
AJFEDJBIBHB,NO
JGIJIF,NO
JDJBDBAJBEHH,NO
DIGJFIJEICICJCIJIFGB,NO
GGEGIBBBGIDJDB,NO
DGDDEBIIABJAB,NO
JDIBDDABHGFCJD,NO
FBJDCEGEGIFIJBHIA,NO
HABHBBEIED,NO
AEGECEH,NO
GECJGF,NO
FBFHJDJDAFGB,NO
ACGHBB,NO
JEIHCEHABJ,NO
HBDJJCACFJFBHACFHGB,NO
ABGJAFJGHBEGEA,NO
ACHGCA,NO
CGFGJI,NO
DCFFDCHJF,NO
CGIHCAEIFBGGCDFG,NO
DEEIAJGGIHHAAFH,NO
CDGAGJDJGDIFFA,NO
DFCDDIBCFBICHBJGIEED,NO
EBIIABGFBBDIAHDHG,NO
HJICHIBJI,NO
BDBEGCHGHIIC,NO
GGBEEGEF,NO
FBGGAG,NO
DFCEBFA,NO
IGCGDFACHEJC,NO
CABACHEJAA,NO
EFEAIBDHGAAHHIF,NO
JBHJEAD,NO
GGCBGEFIAHGDJJ,NO
JGGCEDFGBDAIJ,NO
BJEEIAEEG,NO
JBDEDHAEBGFJGBHECIAF,NO
IABBAIFABCIDF,NO
ADAGIDDABEIBCCHCE,NO
GJCDEHEHDCHED,NO
EGHCJCBJDH,NO
JIIAFIFEDJICEJDIA,NO
GHGIFFJJJEE,NO
CEAEABBJAH,NO
EBJGHCHIIFJAEHAHJ,NO
CHHIBFFBIIIFG,NO
EGGDDJCIIF,NO
BBJEFDI,NO
DCFEJJGDDJADGEGA,NO
FCFGIDAJEDBBCJE,NO
IAEEACIDJBA,NO
CCIBDIEIHDIAJIED,NO
BAJGCBF,NO
DHHJECDIIDCAECHHH,NO
JCFDCIGJGHJG,NO
GJEJAJ,NO
JJIGEDBFCGHAHJ,NO
EGAGDGGGFAHFECIG,NO
JHHDFACJ,NO
FFGADJHBJ,NO
FFACEEFFFHCFBBHGIII,NO
IJEECJECAD,NO
BIFDHBHICAGEFC,NO
BJADEAECGFAHFECFCGG,NO
AFCFGHHAHDCB,NO
FJADABJBFGJII,NO
IIBBHFBDAJEFCADCICH,NO
GDAHDJJFBJHAA,NO
EIGBIIGJBHJFJDDFI,NO
AHCADAGDACJ,NO
CEEDJDEGBBHFBECEG,NO
CDCFJH,NO
HFHCFEHCDH,NO
JECABAIJI,NO
FEAIGIJCFFCF,NO
BIADJHIFF,NO
DJFABEEBGJ,NO
EBDCAJCIDHAFF,NO
JIDIADGAJGEHFEJD,NO
JIBAADJEBEI,NO
CIBCDFBBJAFHIIH,NO
EFEDHBIEIFCE,NO
BBDIGBFCCDBAIJECGAF,NO
GHDCBFIECBFHFGI,NO
BHHAHAHEHGCFBCGBD,NO
CFFJJFHA,NO
BFCJJDFGGBDE,NO
BDCFECIEHDGIGJJ,NO
BJECDHEJBHJGJHAF,NO
BBBGJHCFCBBCCCDGB,NO
CIBECGI,NO
CGDJAHEIAGGCEHAEFF,NO
JFJHHCJF,NO
CDIBIFHBEEGDEEFF,NO
GCJCABHCDBJAAJADCA,NO
EGCEDGBBIBCGDBJHECIA,NO
DBICEAEACGGAHEBEJJ,NO
DCECACBDD,NO
HIBJBI,NO
HHFJGBIJEGIGIBFBICBI,NO
AJJCAHGAFBDJAEDBIDF,NO
GBHCHHADGFDDGEIFFEI,STEAL
DEGECFD,NO
EIDIFD,NO
EACEEIAIJFJDJICE,NO
AFEDDDAHI,NO
JEBGABDBBDAECCIE,NO
AJJAIDDICBAHFHEAAJJ,NO
EEEJHGJCCEAFAFHEFIJ,NO
EHBJIDJAIBAHEIG,NO
EGBGHHADHJJBJCHIFCD,STEAL
GBHGII,NO
EEFGCFDJJG,NO
BHFDADHHEDBEJD,NO
FJHBFEJCEAADCJI,NO
FJHIABDECAIDFI,NO
GGBGEDFIHFJF,NO
GBHIHDBBCJBHHIIJJDIB,NO
DDIBHHEACGGIAC,NO
DDDDGHG,NO
JFGEDHHIJAIDAAIDAAJ,NO
IIEEBFFG,NO
GECHAGJFDJEF,NO
GDDEDEFA,NO
HFADCAAGCGAH,NO
ADDIHHFJJEGEBG,NO
ADAHBCDHAJIH,NO
BBICHBEABI,NO
DBGCIDFEIGABJCEGHFA,NO
DBEIDCEEE,NO
FGCDCGFHFIH,NO
HBEAHHIDDHI,NO
CEGCHHFB,NO
HAFAGIIIJEFHHAABJGC,NO
CCCFCFGHGFICBGDCFJ,NO
FDFAGJFGAEGDHF,NO
FBGBEHCGFC,NO
CBAEFJAEJDHAJFGC,NO
DEFAJHCHAAGDEDFC,NO
BBGAGHHEEDIJE,NO
IBHDEFA,NO
HHEHFAEHEADDCJCI,NO
EFGIHAAFDFFE,NO
CACHDBFDHCGEGHBAICC,NO
EHIACGDCJ,NO
ABGFCGGIFJGFHEGCDBEI,NO
FJBFGIDGDACH,NO
DADGJDEJI,NO
AEJBEDI,NO
FEAIIGFFJFGHIEFHBCHG,NO
GFDJJBF,NO
ABJCIDCFGIGD,NO
IGHJEAG,NO
IHCHDFD,NO
HGGAEJJ,NO
IIGGGHI,NO
CCABJAAFEJAHBBEAGD,NO
EHAJJFBEHDEGEIBBJGG,NO
AHFADDBD,NO
BJABGIH,NO
HGCGFHGFGIBHJIIFIJI,NO
AAGJGECAAHBCBE,NO
DBFDCEEH,NO
